[2025-01-07T15:41:54.709] [INFO] default - ✅ Server running at http://localhost:3001
[2025-01-07T15:41:57.989] [INFO] default - ✅ MongoDB Atlas Connected Successfully
[2025-01-07T15:42:34.339] [INFO] default - ::ffff:127.0.0.1 - - "POST /tasks HTTP/1.1" 201 118 "" "curl/7.87.0"
[2025-01-07T22:46:49.021] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:47:03.923] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:47:18.925] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:47:33.918] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:47:48.917] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:48:04.030] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:48:18.919] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:48:33.925] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:48:48.919] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:49:03.944] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:49:18.962] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:49:33.922] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:49:48.925] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:50:03.923] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:50:18.928] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:50:33.921] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:50:48.920] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:51:20.590] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:51:35.582] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:51:50.689] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:52:05.609] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:52:20.625] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:52:35.608] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:52:57.417] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:53:12.419] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:53:27.418] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:53:42.430] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:53:57.428] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:54:12.420] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:54:27.423] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:54:42.422] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:54:57.428] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:55:46.375] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:56:01.386] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:56:16.382] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:56:31.378] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:56:46.376] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:57:01.380] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:57:16.384] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:57:31.380] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:57:46.374] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:58:01.378] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:59:41.952] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T22:59:56.952] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:00:12.002] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:00:26.957] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:00:41.952] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:00:56.956] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:01:11.951] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:01:26.951] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:01:41.959] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:01:56.953] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:02:11.953] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:02:26.956] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:02:41.951] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:02:56.952] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:03:11.956] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:03:26.956] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:03:41.952] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:03:56.963] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:04:11.954] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:04:26.954] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:04:41.949] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:04:56.967] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:05:11.992] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:05:26.957] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:05:41.955] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:05:56.951] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:06:11.957] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:06:26.953] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:06:41.955] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:07:30.843] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:07:45.839] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:08:00.835] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:08:15.845] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:08:30.841] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:08:45.840] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:09:00.924] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:09:15.841] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:09:30.880] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:09:45.833] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:10:00.823] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:10:15.811] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:10:30.804] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:10:45.809] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:11:00.807] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:11:15.810] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:11:30.810] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:11:45.807] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:12:00.820] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:12:15.805] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:12:30.841] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:12:45.807] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:13:00.806] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:13:30.831] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:13:45.834] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:14:00.837] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:14:15.835] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:14:30.839] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:14:45.840] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:15:00.916] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:15:15.831] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:15:30.834] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:15:45.837] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:16:00.828] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:16:15.829] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:16:30.848] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:16:45.833] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:17:00.961] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:17:15.850] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:17:30.849] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:17:45.834] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:18:00.835] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:18:15.835] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:18:30.830] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:18:45.838] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:19:00.835] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:19:15.828] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:19:30.827] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:19:45.854] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:20:00.829] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:20:15.836] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:20:30.825] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:20:45.877] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:21:00.829] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:21:15.827] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:21:30.834] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:21:45.852] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:22:00.830] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:22:15.848] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:22:30.840] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:22:45.896] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:23:00.831] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:23:15.829] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:23:30.830] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:23:45.826] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:24:00.831] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:24:15.825] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:24:30.831] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:24:45.831] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:25:00.847] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:25:15.824] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:25:30.832] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:25:45.857] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:26:00.859] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:26:15.890] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:26:30.829] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:26:45.823] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:27:00.865] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:27:15.924] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:27:30.833] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:27:45.824] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:28:00.824] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:28:15.824] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:28:30.822] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:28:45.829] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:29:00.820] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:29:15.822] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:29:30.833] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:29:45.832] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:30:00.910] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:30:15.826] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:30:30.852] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:30:45.823] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:31:00.820] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:31:15.827] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:31:30.825] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:31:45.821] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:32:00.903] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:32:15.854] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:32:30.830] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:32:45.830] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:33:00.823] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:33:15.839] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:33:30.826] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:33:45.822] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:47:51.060] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:48:06.047] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:48:21.045] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:48:36.082] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:48:51.051] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:49:06.080] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:49:21.049] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T23:49:36.053] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
